区域,城市,年份,文件类型,支出类别,匹配关键词,原文片段,金额（万元）,页码,文件名
中部,郑州,2022,财政预算报告,physical,未明确方向,管好用好直达资金，全年接收直达资金133.9亿元，已分配129.8亿元，分配进度96.9%，有力支持基层落实,1339000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,围，全年调剂、借出资产1178件，节约财政资金620万元,620.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,human,补贴,实行全市惠民惠农财政补贴资金“一卡通”，发放58个补贴项目、资金1.2亿元，受益群众20.8万,12000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,全市一般公共预算支出预计完成1534.9亿元，增长1%,15349000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,具体安排情况是：增值税42.5亿元、企业所得税27.2亿元、城市维护建设税7.4亿元、专项,425000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,去上解上级支出、补助下级支出，2022年，市本级一般公共预算财力为555.1亿元，加上上级提前下达转移支付、上年结转85亿元，市本级一般公共预算支出640.1亿元，增长1%,5551000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,一般公共预算支出40.3亿元，下降3.6%,403000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,一般公共预算支出50.6亿元，增长0.1%,506000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,一般公共预算支出74亿元，增长2.8%,740000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,一般公共预算支出53.7亿元，下降10.3%,537000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,全市政府性基金预算支出981.5亿元，增长4.7%,9815000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,本级政府性基金预算支出671.1亿元，下降11.1%,6711000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,2022年，社会保险基金预算支出292.4亿元，增长21.8%,2924000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,human,医疗,基金支出22.4亿元，机关事业单位基本养老保险基金支出55.2亿元，城镇职工基本医疗保险（含生育保险）基金支出119.5亿元，城乡居民基本医疗保险基金支出61.1亿元等,224000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,社会保险基金支出292.4亿元，当年结,2924000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,human,人才,安排资金36亿元，支持健全创新激励和保障机制，构建以高端人才为引领、以应用型技术人,360000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,安排资金31.9亿元，以制造业高质量发展为主攻方向，引导金融机构增加制造业中长期贷款，,319000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,安排资金17.5亿元，以深度融入共建“一带一路”为引领，支持枢纽能级巩固提升，畅通国际流通,175000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,交通,安排资金307.4亿元，支持完善轨道交通、城市道路、垃圾处理、供水管网等基础设施建设，提升,3074000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,安排资金50.9亿元，全面践行“两山”理论，坚定不移走生态优先、绿色低碳的高质量发展之路，,509000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,human,就业,安排资金132亿元，着力提高民生保障水平，坚持以人民为中心，强化就业优先导向，加大对,1320000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,动用预算稳定调节基金45.5亿元,455000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,出总计2254.7亿元，其中：一般公共预算支出1519.6亿元，上,15196000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,解上级支出248亿元，调出资金37亿元，债务还本支出186.4亿元，安排预算稳定调节基金91.3亿元，待偿债再融资一般债券结,2480000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,余9.4亿元，结转下年支出163亿元,1630000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,预算为1450.8亿元，加上上级转移支付资金、安排预算稳定调节,14508000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,1682.6亿元，全年实际支出1519.6亿元，为调整预算的90.3%，,15196000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,年，市级一般公共预算支出总计1807.7亿元，其中：一般公共预,18077000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,算支出871.4亿元，补助下级支出283.7亿元，上解上级支出248亿元，调出资金25.6亿元，债务还本支出100.3亿元，债务转贷,8714000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,支出113亿元，安排预算稳定调节基金39.3亿元，结转下年支出,1130000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,2023年市级一般公共预算支出年初预算为801.5亿元，加上,8015000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,等，市级一般公共预算支出调整预算为997.7亿元，全年实际支,9977000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,2023年，全市政府性基金预算支出总计1214.6亿元，其中：政府,12146000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,性基金预算支出552.2亿元，上解上级支出0.3亿元，调出资金,5522000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,115.5亿元，债务还本支出157.8亿元，待偿债再融资专项债券结,1578000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,余20.6亿元，结转下年支出368.2亿元,3682000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,999.1亿元，其中：政府性基金预算支出311.2亿元，补助下级支,3112000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,出163.2亿元，上解上级支出0.3亿元，调出资金66.6亿元，债,3000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,务还本支出58.7亿元，债务转贷支出255.7亿元，结转下年支出,587000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,全市国有资本经营预算支出总计6.5亿元，其中：国,65000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,有资本经营预算支出0.2亿元，调出资金5.2亿元，年终结余1.1亿元,2000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,市级国有资本经营预算支出总计2.4亿元，其中：国,24000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,有资本经营预算支出0.4亿元，调出资金1.6亿元，年终结余0.4亿元,4000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,市级社会保险基金预算支出预算为310.7亿元，实际支出306.4亿元，为预算的98.6%，增长10.4%,3107000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,支出34.1亿元，县级基本财力保障机制奖补资金支出6.9亿元，,341000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,human,教育,结算补助支出55.6亿元，固定数额补助支出45.8亿元，教育共同,556000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,human,社会保障和就业,财政事权转移支付支出17.5亿元，社会保障和就业共同财政事权,175000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,human,农林水,转移支付支出8.5亿元，医疗卫生共同财政事权转移支付支出9.3亿元，农林水共同财政事权转移支付支出6.7亿元，住房保障共,85000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,同财政事权转移支付支出10.7亿元，增值税留抵退税转移支付支,107000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,出19.6亿元，其他退税减税降费转移支付支出4.2亿元等,42000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,中型水库移民后期扶持基金1.1亿元等,11000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,主要项目为：国有土地使用权出让160亿元，彩票公益金1.9亿元，大中型水库移民后期扶持基金1亿元等,10000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,评价结果，取消或调整专项资金19项，压减预算资金6亿元,60000.0,,5郑州市工作报告2025.docx
中部,郑州,2023,财政决算报告,physical,未明确方向,18个项目资金评价涉及预算单位16个、财政资金13.9亿元，评,139000.0,,5郑州市工作报告2025.docx
中部,郑州,2024,财政决算报告,physical,未明确方向,拨付资金89.6亿元，支持科技创新,896000.0,,5郑州市工作报告2025.docx
中部,郑州,2024,财政决算报告,physical,未明确方向,拨付资金19.7亿元，支持先进制造业,197000.0,,5郑州市工作报告2025.docx
中部,郑州,2024,财政决算报告,human,人才,拨付资金11.5亿元，支持人才引进,115000.0,,5郑州市工作报告2025.docx
中部,郑州,2024,财政决算报告,physical,未明确方向,争取消费品以旧换新项目国家和省级资金36.6亿元，占全省比,366000.0,,5郑州市工作报告2025.docx
中部,郑州,2024,财政决算报告,physical,未明确方向,投入资金1.8亿元，举办促消费活动600余场，,18000.0,,5郑州市工作报告2025.docx
中部,郑州,2024,财政决算报告,physical,城市更新,拨付资金375.5亿元，支持城市更新,3755000.0,,5郑州市工作报告2025.docx
中部,郑州,2024,财政决算报告,physical,未明确方向,付资金32.3亿元，支持绿色低碳发展,323000.0,,5郑州市工作报告2025.docx
中部,郑州,2024,财政决算报告,physical,未明确方向,拨付资金1117.5亿元，支持民生事业,11175000.0,,5郑州市工作报告2025.docx
中部,郑州,2024,财政决算报告,human,社会保障和就业,促进就业和社会保障，全市社会保障和就业支出135.1亿元，新增城镇就业13.93万人、农村劳动力转移就业3.56万人,1351000.0,,5郑州市工作报告2025.docx
中部,郑州,2024,财政决算报告,human,教育支出,全市教育支出255.8亿元,2558000.0,,5郑州市工作报告2025.docx
中部,郑州,2024,财政决算报告,human,体育,体育与传媒支出23.8亿元,238000.0,,5郑州市工作报告2025.docx
中部,郑州,2024,财政决算报告,human,卫生健康,提升医疗卫生服务能力，全市卫生健康支出116.3亿元,1163000.0,,5郑州市工作报告2025.docx
中部,郑州,2024,财政决算报告,physical,未明确方向,拨付资金37.8亿元,378000.0,,5郑州市工作报告2025.docx
中部,郑州,2024,财政决算报告,physical,未明确方向,全市一般公共预算支出总计2257.5亿元，其中：一般公共,22575000.0,,5郑州市工作报告2025.docx
中部,郑州,2024,财政决算报告,physical,未明确方向,预算支出1525.7亿元，上解上级支出251.8亿元，调出资金91.5亿元，一般债务还本支出176.3亿元，安排预算稳定调节基金55.0亿元，待偿债再融资一般债券结余8.0亿元，结转下年支出149.2亿元（详见附表1）,15257000.0,,5郑州市工作报告2025.docx
中部,郑州,2024,财政决算报告,physical,未明确方向,预算为1522.5亿元，调整后支出预算为1674.9亿元，实际完成,15225000.0,,5郑州市工作报告2025.docx
中部,郑州,2024,财政决算报告,physical,交通运输,交通运输、住房保障支出）1117.5亿元，占一般公共预算支出的,11175000.0,,5郑州市工作报告2025.docx
